dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2020,405163,4.0,blocker-per-cost,10000,25000.0,25000.0,5000,5000,0.8,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,128,320.0,320.0,64,64,0.8,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,256,640.0,640.0,128,128,0.8,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,512,1280.0,1280.0,256,256,0.8,6,-0.00026193633675575256
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,1024,2560.0,2560.0,496,576,0.775,8,-0.0004201158881187439
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,2048,5120.0,5120.0,944,1344,0.7375,9,-0.000764923170208931
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,4096,10240.0,10240.0,1712,3392,0.66875,10,-6.0016289353370667e-05
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,8192,20480.0,20480.0,3870,5000,0.755859375,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,4.0,pressure-per-cost,10000,25000.0,25000.0,5000,5000,0.8,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,128,320.0,320.0,64,64,0.8,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,256,640.0,640.0,128,128,0.8,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,512,1280.0,1280.0,256,256,0.8,6,-0.00026193633675575256
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,1024,2560.0,2560.0,512,512,0.8,8,-0.00036980584263801575
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,2048,5120.0,5120.0,1024,1024,0.8,10,-0.0006914157420396805
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,4096,10240.0,10240.0,1728,3328,0.675,10,-6.406567990779877e-05
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,8192,20480.0,20480.0,3870,5000,0.755859375,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,4.0,candidate-per-cost,10000,25000.0,25000.0,5000,5000,0.8,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,128,320.0,320.0,60,80,0.75,3,-0.0005892273038625717
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,256,640.0,640.0,126,136,0.7875,6,-0.002473723143339157
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,512,1280.0,1280.0,160,640,0.5,6,-0.0016428325325250626
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,1024,2560.0,2560.0,420,880,0.65625,8,-0.000704888254404068
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,2048,5120.0,5120.0,1020,1040,0.796875,10,-0.0006779972463846207
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,4096,10240.0,9992.0,1248,5000,0.49959967974379504,10,-0.00026020780205726624
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,8192,20480.0,12328.0,1832,5000,0.5944192083062946,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,4.0,allocation-grid-envelope,10000,25000.0,12328.0,1832,5000,0.5944192083062946,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,128,576.0,576.0,64,64,0.8888888888888888,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,256,1152.0,1152.0,80,512,0.5555555555555556,4,-0.00028011202812194824
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,512,2304.0,2304.0,144,1152,0.5,6,-0.0019993390887975693
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,1024,4608.0,4608.0,304,2176,0.5277777777777778,7,-0.0006623007357120514
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,2048,9216.0,9216.0,592,4480,0.5138888888888888,8,-0.00015529803931713104
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,4096,18432.0,18432.0,1679,5000,0.7287326388888888,10,-7.072463631629944e-05
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,8192,36864.0,36864.0,3983,5000,0.8643663194444444,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,cost-balanced,10000,45000.0,45000.0,5000,5000,0.8888888888888888,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,128,576.0,576.0,48,192,0.6666666666666666,2,-0.000910293310880661
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,256,1152.0,1152.0,104,320,0.7222222222222222,5,-0.0006682034581899643
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,512,2304.0,2304.0,208,640,0.7222222222222222,6,-0.0008287224918603897
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,1024,4608.0,4608.0,408,1344,0.7083333333333334,7,-5.1800161600112915e-05
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,2048,9216.0,9216.0,848,2432,0.7361111111111112,9,-0.0008702278137207031
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,4096,18432.0,18432.0,1688,4928,0.7326388888888888,10,-6.776303052902222e-05
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,8192,36864.0,36864.0,3984,4992,0.8645833333333334,12,-7.500126957893372e-05
msmarco-passage-trec-dl-2020,405163,8.0,upper-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,128,576.0,576.0,64,64,0.8888888888888888,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,512,2304.0,2304.0,256,256,0.8888888888888888,6,-0.00026193633675575256
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,1024,4608.0,4608.0,512,512,0.8888888888888888,8,-0.00036980584263801575
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,2048,9216.0,9216.0,1024,1024,0.8888888888888888,10,-0.0006914157420396805
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,4096,18432.0,18432.0,1840,3712,0.7986111111111112,10,-8.396804332733154e-06
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,8192,36864.0,36864.0,3983,5000,0.8643663194444444,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,blocker-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,128,576.0,576.0,64,64,0.8888888888888888,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,512,2304.0,2304.0,248,320,0.8611111111111112,6,-0.00034413114190101624
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,1024,4608.0,4608.0,488,704,0.8472222222222222,8,-0.00044637173414230347
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,2048,9216.0,9216.0,920,1856,0.7986111111111112,9,-0.0007893145084381104
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,4096,18432.0,18432.0,1768,4288,0.7673611111111112,10,-4.272721707820892e-05
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,8192,36864.0,36864.0,3983,5000,0.8643663194444444,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,pressure-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,128,576.0,576.0,64,64,0.8888888888888888,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,512,2304.0,2304.0,256,256,0.8888888888888888,6,-0.00026193633675575256
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,1024,4608.0,4608.0,512,512,0.8888888888888888,8,-0.00036980584263801575
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,2048,9216.0,9216.0,1024,1024,0.8888888888888888,10,-0.0006914157420396805
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,4096,18432.0,18432.0,1840,3712,0.7986111111111112,10,-8.396804332733154e-06
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,8192,36864.0,36864.0,3983,5000,0.8643663194444444,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,candidate-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,128,576.0,576.0,60,96,0.8333333333333334,3,-0.0005892273038625717
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,256,1152.0,1152.0,125,152,0.8680555555555556,6,-0.0025027841329574585
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,512,2304.0,2304.0,144,1152,0.5,6,-0.0019993390887975693
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,1024,4608.0,4608.0,420,1248,0.7291666666666666,8,-0.000704888254404068
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,2048,9216.0,9216.0,1020,1056,0.8854166666666666,10,-0.0006649643182754517
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,4096,18432.0,13192.0,1024,5000,0.6209824135839903,10,-0.0004181899130344391
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,8192,36864.0,19656.0,1832,5000,0.7456247456247457,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,8.0,allocation-grid-envelope,10000,45000.0,19656.0,1832,5000,0.7456247456247457,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,128,1088.0,1088.0,64,64,0.9411764705882353,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,256,2176.0,2176.0,72,1024,0.5294117647058824,4,-0.0007130131125450134
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,512,4352.0,4352.0,136,2176,0.5,6,-0.002199418842792511
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,1024,8704.0,8704.0,280,4224,0.5147058823529411,6,-3.855489194393158e-05
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,2048,17408.0,17400.0,775,5000,0.7126436781609196,9,-0.0009665116667747498
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,4096,34816.0,34808.0,1863,5000,0.8563548609515054,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,8192,69632.0,69624.0,4039,5000,0.9281856830977824,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,cost-balanced,10000,85000.0,85000.0,5000,5000,0.9411764705882353,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,128,1088.0,1088.0,52,256,0.7647058823529411,2,-0.0005796067416667938
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,256,2176.0,2176.0,104,512,0.7647058823529411,5,-0.0006682034581899643
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,512,4352.0,4352.0,212,960,0.7794117647058824,6,-0.0007738489657640457
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,1024,8704.0,8704.0,424,1920,0.7794117647058824,8,-0.000687669962644577
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,2048,17408.0,17408.0,868,3520,0.7977941176470589,9,-0.0008464939892292023
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,4096,34816.0,34816.0,1864,4992,0.8566176470588235,12,-7.500126957893372e-05
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,8192,69632.0,69624.0,4039,5000,0.9281856830977824,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,upper-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,128,1088.0,1088.0,64,64,0.9411764705882353,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,256,2176.0,2176.0,128,128,0.9411764705882353,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,512,4352.0,4352.0,256,256,0.9411764705882353,6,-0.00026193633675575256
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,1024,8704.0,8704.0,512,512,0.9411764705882353,8,-0.00036980584263801575
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,2048,17408.0,17408.0,1024,1024,0.9411764705882353,10,-0.0006914157420396805
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,4096,34816.0,34808.0,1863,5000,0.8563548609515054,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,8192,69632.0,69624.0,4039,5000,0.9281856830977824,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,blocker-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,128,1088.0,1088.0,64,64,0.9411764705882353,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,256,2176.0,2176.0,128,128,0.9411764705882353,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,512,4352.0,4352.0,252,320,0.9264705882352942,6,-0.00030250661075115204
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,1024,8704.0,8704.0,500,704,0.9191176470588235,8,-0.000407269224524498
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,2048,17408.0,17408.0,948,2240,0.8713235294117647,9,-0.0007609706372022629
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,4096,34816.0,34808.0,1863,5000,0.8563548609515054,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,8192,69632.0,69624.0,4039,5000,0.9281856830977824,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,pressure-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,128,1088.0,1088.0,64,64,0.9411764705882353,3,-0.00032040849328041077
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,256,2176.0,2176.0,128,128,0.9411764705882353,6,-0.002416526898741722
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,512,4352.0,4352.0,256,256,0.9411764705882353,6,-0.00026193633675575256
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,1024,8704.0,8704.0,512,512,0.9411764705882353,8,-0.00036980584263801575
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,2048,17408.0,17408.0,1024,1024,0.9411764705882353,10,-0.0006914157420396805
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,4096,34816.0,34808.0,1863,5000,0.8563548609515054,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,8192,69632.0,69624.0,4039,5000,0.9281856830977824,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,candidate-per-cost,10000,85000.0,85000.0,5000,5000,0.9411764705882353,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,128,1088.0,1088.0,60,128,0.8823529411764706,3,-0.0005892273038625717
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,256,2176.0,2176.0,125,176,0.9191176470588235,6,-0.0025027841329574585
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,512,4352.0,4352.0,136,2176,0.5,6,-0.002199418842792511
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,1024,8704.0,8704.0,420,1984,0.7720588235294118,8,-0.000704888254404068
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,2048,17408.0,17408.0,1020,1088,0.9375,10,-0.0006399881094694138
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,4096,34816.0,34312.0,1832,5000,0.8542783865702961,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,8192,69632.0,34312.0,1832,5000,0.8542783865702961,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,405163,16.0,allocation-grid-envelope,10000,85000.0,34312.0,1832,5000,0.8542783865702961,12,-7.468834519386292e-05
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,128,68.0,68.0,64,64,0.058823529411764705,8,-0.00011474080383777618
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,256,136.0,136.0,1088,68,0.5,10,-0.0009252261370420456
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,512,272.0,272.0,2176,136,0.5,16,-0.000379856675863266
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,1024,544.0,544.0,4288,276,0.49264705882352944,28,-0.0005146004259586334
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,2048,1088.0,1087.5,5000,775,0.28735632183908044,44,-0.00011654384434223175
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,4096,2176.0,2175.5,5000,1863,0.1436451390484946,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,8192,4352.0,4351.5,5000,4039,0.07181431690221762,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,cost-balanced,10000,5312.5,5312.5,5000,5000,0.058823529411764705,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,128,68.0,68.0,256,52,0.23529411764705882,7,-9.516999125480652e-05
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,256,136.0,136.0,512,104,0.23529411764705882,14,-0.00020767375826835632
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,512,272.0,272.0,960,212,0.22058823529411764,23,-0.000136571004986763
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,1024,544.0,544.0,1920,424,0.22058823529411764,32,-9.522587060928345e-05
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,2048,1088.0,1088.0,3520,868,0.20220588235294118,45,-3.5762786865234375e-05
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,4096,2176.0,2176.0,4992,1864,0.14338235294117646,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,8192,4352.0,4351.5,5000,4039,0.07181431690221762,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,upper-per-cost,10000,5312.5,5312.5,5000,5000,0.058823529411764705,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,128,68.0,68.0,64,64,0.058823529411764705,8,-0.00011474080383777618
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,256,136.0,136.0,128,128,0.058823529411764705,15,-1.6791746020317078e-05
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,512,272.0,272.0,256,256,0.058823529411764705,27,-3.419630229473114e-05
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,1024,544.0,544.0,448,516,0.051470588235294115,34,-0.000295909121632576
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,2048,1088.0,1088.0,576,1052,0.03308823529411765,47,-9.179115295410156e-05
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,4096,2176.0,2176.0,4992,1864,0.14338235294117646,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,8192,4352.0,4351.5,5000,4039,0.07181431690221762,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,blocker-per-cost,10000,5312.5,5312.5,5000,5000,0.058823529411764705,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,128,68.0,68.0,64,64,0.058823529411764705,8,-0.00011474080383777618
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,256,136.0,136.0,128,128,0.058823529411764705,15,-1.6791746020317078e-05
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,512,272.0,272.0,256,256,0.058823529411764705,27,-3.419630229473114e-05
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,1024,544.0,544.0,512,512,0.058823529411764705,34,-0.00030804798007011414
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,2048,1088.0,1088.0,576,1052,0.03308823529411765,47,-9.179115295410156e-05
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,4096,2176.0,2176.0,4096,1920,0.11764705882352941,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,8192,4352.0,4352.0,4992,4040,0.07169117647058823,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,pressure-per-cost,10000,5312.5,5312.5,5000,5000,0.058823529411764705,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,128,68.0,68.0,64,64,0.058823529411764705,8,-0.00011474080383777618
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,256,136.0,136.0,128,128,0.058823529411764705,15,-1.6791746020317078e-05
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,512,272.0,272.0,256,256,0.058823529411764705,27,-3.419630229473114e-05
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,1024,544.0,544.0,448,516,0.051470588235294115,34,-0.000295909121632576
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,2048,1088.0,1088.0,576,1052,0.03308823529411765,47,-9.179115295410156e-05
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,4096,2176.0,2176.0,4992,1864,0.14338235294117646,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,8192,4352.0,4351.5,5000,4039,0.07181431690221762,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,candidate-per-cost,10000,5312.5,5312.5,5000,5000,0.058823529411764705,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,128,68.0,68.0,224,54,0.20588235294117646,8,-0.0008221548050642014
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,256,136.0,136.0,416,110,0.19117647058823528,15,-0.0005799960345029831
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,512,272.0,272.0,496,241,0.11397058823529412,27,-0.00019189715385437012
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,1024,544.0,544.0,688,501,0.07904411764705882,34,-0.00034232810139656067
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,2048,1088.0,1088.0,912,1031,0.05238970588235294,47,-0.00010910071432590485
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,4096,2176.0,1464.5,5000,1152,0.21338340730624786,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,8192,4352.0,1464.5,5000,1152,0.21338340730624786,100,-inf
msmarco-passage-trec-dl-2020,42255,0.0625,allocation-grid-envelope,10000,5312.5,1464.5,5000,1152,0.21338340730624786,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,128,72.0,72.0,64,64,0.1111111111111111,8,-0.00011474080383777618
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,256,144.0,144.0,576,72,0.5,10,-0.000688483938574791
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,512,288.0,288.0,1152,144,0.5,16,-0.00017977692186832428
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,1024,576.0,576.0,2240,296,0.4861111111111111,28,-0.00034739822149276733
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,2048,1152.0,1152.0,4480,592,0.4861111111111111,40,-0.00010688602924346924
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,4096,2304.0,2304.0,5000,1679,0.2712673611111111,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,8192,4608.0,4608.0,5000,3983,0.13563368055555555,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,cost-balanced,10000,5625.0,5625.0,5000,5000,0.1111111111111111,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,128,72.0,72.0,192,48,0.3333333333333333,6,-0.00011320598423480988
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,256,144.0,144.0,320,104,0.2777777777777778,14,-0.00020767375826835632
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,512,288.0,288.0,640,208,0.2777777777777778,21,-7.290393114089966e-06
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,1024,576.0,576.0,1344,408,0.2916666666666667,31,-3.656931221485138e-05
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,2048,1152.0,1152.0,2432,848,0.2638888888888889,44,-2.025999128818512e-05
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,4096,2304.0,2304.0,4928,1688,0.2673611111111111,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,8192,4608.0,4608.0,4992,3984,0.13541666666666666,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,upper-per-cost,10000,5625.0,5625.0,5000,5000,0.1111111111111111,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,128,72.0,72.0,64,64,0.1111111111111111,8,-0.00011474080383777618
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,256,144.0,144.0,128,128,0.1111111111111111,15,-1.6791746020317078e-05
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,512,288.0,288.0,256,256,0.1111111111111111,27,-3.419630229473114e-05
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,1024,576.0,576.0,448,520,0.09722222222222222,34,-0.00028393417596817017
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,2048,1152.0,1152.0,576,1080,0.0625,47,-6.970390677452087e-05
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,4096,2304.0,2304.0,4864,1696,0.2638888888888889,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,8192,4608.0,4608.0,4992,3984,0.13541666666666666,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,blocker-per-cost,10000,5625.0,5625.0,5000,5000,0.1111111111111111,100,-inf
msmarco-passage-trec-dl-2020,42255,0.125,pressure-per-cost,128,72.0,72.0,64,64,0.1111111111111111,8,-0.00011474080383777618
msmarco-passage-trec-dl-2020,42255,0.125,pressure-per-cost,256,144.0,144.0,128,128,0.1111111111111111,15,-1.6791746020317078e-05
msmarco-passage-trec-dl-2020,42255,0.125,pressure-per-cost,512,288.0,288.0,256,256,0.1111111111111111,27,-3.419630229473114e-05
