dataset,query_id,dense_to_sparse_cost_ratio,dense_cost_share,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,certified_k_cap100
msmarco-passage-trec-dl-2020,330975,4.0,0.6,8192,20480.0,20480.0,3870,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.6,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.65,128,320.0,320.0,52,112,12
msmarco-passage-trec-dl-2020,330975,4.0,0.65,256,640.0,640.0,104,224,23
msmarco-passage-trec-dl-2020,330975,4.0,0.65,512,1280.0,1280.0,208,448,35
msmarco-passage-trec-dl-2020,330975,4.0,0.65,1024,2560.0,2560.0,416,896,46
msmarco-passage-trec-dl-2020,330975,4.0,0.65,2048,5120.0,5120.0,832,1792,52
msmarco-passage-trec-dl-2020,330975,4.0,0.65,4096,10240.0,10240.0,1664,3584,54
msmarco-passage-trec-dl-2020,330975,4.0,0.65,8192,20480.0,20480.0,3870,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.65,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.7,128,320.0,320.0,56,96,12
msmarco-passage-trec-dl-2020,330975,4.0,0.7,256,640.0,640.0,112,192,24
msmarco-passage-trec-dl-2020,330975,4.0,0.7,512,1280.0,1280.0,224,384,35
msmarco-passage-trec-dl-2020,330975,4.0,0.7,1024,2560.0,2560.0,448,768,47
msmarco-passage-trec-dl-2020,330975,4.0,0.7,2048,5120.0,5120.0,896,1536,52
msmarco-passage-trec-dl-2020,330975,4.0,0.7,4096,10240.0,10240.0,1792,3072,54
msmarco-passage-trec-dl-2020,330975,4.0,0.7,8192,20480.0,20480.0,3870,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.7,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.75,128,320.0,320.0,60,80,13
msmarco-passage-trec-dl-2020,330975,4.0,0.75,256,640.0,640.0,120,160,25
msmarco-passage-trec-dl-2020,330975,4.0,0.75,512,1280.0,1280.0,240,320,35
msmarco-passage-trec-dl-2020,330975,4.0,0.75,1024,2560.0,2560.0,480,640,48
msmarco-passage-trec-dl-2020,330975,4.0,0.75,2048,5120.0,5120.0,960,1280,52
msmarco-passage-trec-dl-2020,330975,4.0,0.75,4096,10240.0,10240.0,1920,2560,54
msmarco-passage-trec-dl-2020,330975,4.0,0.75,8192,20480.0,20480.0,3870,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.75,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.8,128,320.0,319.0,64,63,13
msmarco-passage-trec-dl-2020,330975,4.0,0.8,256,640.0,639.0,128,127,26
msmarco-passage-trec-dl-2020,330975,4.0,0.8,512,1280.0,1279.0,256,255,35
msmarco-passage-trec-dl-2020,330975,4.0,0.8,1024,2560.0,2559.0,512,511,49
msmarco-passage-trec-dl-2020,330975,4.0,0.8,2048,5120.0,5119.0,1024,1023,52
msmarco-passage-trec-dl-2020,330975,4.0,0.8,4096,10240.0,10239.0,2048,2047,54
msmarco-passage-trec-dl-2020,330975,4.0,0.8,8192,20480.0,20479.0,4096,4095,54
msmarco-passage-trec-dl-2020,330975,4.0,0.8,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.85,128,320.0,320.0,68,48,11
msmarco-passage-trec-dl-2020,330975,4.0,0.85,256,640.0,640.0,136,96,26
msmarco-passage-trec-dl-2020,330975,4.0,0.85,512,1280.0,1280.0,272,192,36
msmarco-passage-trec-dl-2020,330975,4.0,0.85,1024,2560.0,2560.0,544,384,49
msmarco-passage-trec-dl-2020,330975,4.0,0.85,2048,5120.0,5120.0,1088,768,52
msmarco-passage-trec-dl-2020,330975,4.0,0.85,4096,10240.0,10240.0,2176,1536,54
msmarco-passage-trec-dl-2020,330975,4.0,0.85,8192,20480.0,20480.0,4352,3072,54
msmarco-passage-trec-dl-2020,330975,4.0,0.85,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.9,128,320.0,319.0,72,31,8
msmarco-passage-trec-dl-2020,330975,4.0,0.9,256,640.0,639.0,144,63,13
msmarco-passage-trec-dl-2020,330975,4.0,0.9,512,1280.0,1279.0,288,127,32
msmarco-passage-trec-dl-2020,330975,4.0,0.9,1024,2560.0,2559.0,576,255,50
msmarco-passage-trec-dl-2020,330975,4.0,0.9,2048,5120.0,5119.0,1152,511,53
msmarco-passage-trec-dl-2020,330975,4.0,0.9,4096,10240.0,10239.0,2304,1023,54
msmarco-passage-trec-dl-2020,330975,4.0,0.9,8192,20480.0,20479.0,4608,2047,54
msmarco-passage-trec-dl-2020,330975,4.0,0.9,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,4.0,0.95,128,320.0,320.0,76,16,2
msmarco-passage-trec-dl-2020,330975,4.0,0.95,256,640.0,640.0,152,32,8
msmarco-passage-trec-dl-2020,330975,4.0,0.95,512,1280.0,1280.0,304,64,13
msmarco-passage-trec-dl-2020,330975,4.0,0.95,1024,2560.0,2560.0,608,128,32
msmarco-passage-trec-dl-2020,330975,4.0,0.95,2048,5120.0,5120.0,1216,256,52
msmarco-passage-trec-dl-2020,330975,4.0,0.95,4096,10240.0,10240.0,2432,512,54
msmarco-passage-trec-dl-2020,330975,4.0,0.95,8192,20480.0,20480.0,4864,1024,54
msmarco-passage-trec-dl-2020,330975,4.0,0.95,10000,25000.0,25000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.05,128,576.0,571.0,3,547,0
msmarco-passage-trec-dl-2020,330975,8.0,0.05,256,1152.0,1150.0,7,1094,0
msmarco-passage-trec-dl-2020,330975,8.0,0.05,512,2304.0,2300.0,14,2188,2
msmarco-passage-trec-dl-2020,330975,8.0,0.05,1024,4608.0,4601.0,28,4377,3
msmarco-passage-trec-dl-2020,330975,8.0,0.05,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.05,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.05,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.05,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.1,128,576.0,574.0,7,518,0
msmarco-passage-trec-dl-2020,330975,8.0,0.1,256,1152.0,1148.0,14,1036,2
msmarco-passage-trec-dl-2020,330975,8.0,0.1,512,2304.0,2297.0,28,2073,3
msmarco-passage-trec-dl-2020,330975,8.0,0.1,1024,4608.0,4603.0,57,4147,12
msmarco-passage-trec-dl-2020,330975,8.0,0.1,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.1,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.1,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.1,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.15,128,576.0,569.0,10,489,1
msmarco-passage-trec-dl-2020,330975,8.0,0.15,256,1152.0,1147.0,21,979,3
msmarco-passage-trec-dl-2020,330975,8.0,0.15,512,2304.0,2302.0,43,1958,8
msmarco-passage-trec-dl-2020,330975,8.0,0.15,1024,4608.0,4604.0,86,3916,20
msmarco-passage-trec-dl-2020,330975,8.0,0.15,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.15,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.15,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.15,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.2,128,576.0,572.0,14,460,2
msmarco-passage-trec-dl-2020,330975,8.0,0.2,256,1152.0,1145.0,28,921,3
msmarco-passage-trec-dl-2020,330975,8.0,0.2,512,2304.0,2299.0,57,1843,12
msmarco-passage-trec-dl-2020,330975,8.0,0.2,1024,4608.0,4606.0,115,3686,24
msmarco-passage-trec-dl-2020,330975,8.0,0.2,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.2,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.2,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.2,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.25,128,576.0,576.0,18,432,2
msmarco-passage-trec-dl-2020,330975,8.0,0.25,256,1152.0,1152.0,36,864,7
msmarco-passage-trec-dl-2020,330975,8.0,0.25,512,2304.0,2304.0,72,1728,13
msmarco-passage-trec-dl-2020,330975,8.0,0.25,1024,4608.0,4608.0,144,3456,29
msmarco-passage-trec-dl-2020,330975,8.0,0.25,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.25,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.25,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.25,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.3,128,576.0,571.0,21,403,3
msmarco-passage-trec-dl-2020,330975,8.0,0.3,256,1152.0,1150.0,43,806,8
msmarco-passage-trec-dl-2020,330975,8.0,0.3,512,2304.0,2300.0,86,1612,20
msmarco-passage-trec-dl-2020,330975,8.0,0.3,1024,4608.0,4601.0,172,3225,33
msmarco-passage-trec-dl-2020,330975,8.0,0.3,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.3,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.3,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.3,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.35,128,576.0,574.0,25,374,3
msmarco-passage-trec-dl-2020,330975,8.0,0.35,256,1152.0,1148.0,50,748,10
msmarco-passage-trec-dl-2020,330975,8.0,0.35,512,2304.0,2297.0,100,1497,22
msmarco-passage-trec-dl-2020,330975,8.0,0.35,1024,4608.0,4603.0,201,2995,34
msmarco-passage-trec-dl-2020,330975,8.0,0.35,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.35,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.35,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.35,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.4,128,576.0,569.0,28,345,3
msmarco-passage-trec-dl-2020,330975,8.0,0.4,256,1152.0,1147.0,57,691,12
msmarco-passage-trec-dl-2020,330975,8.0,0.4,512,2304.0,2302.0,115,1382,24
msmarco-passage-trec-dl-2020,330975,8.0,0.4,1024,4608.0,4604.0,230,2764,35
msmarco-passage-trec-dl-2020,330975,8.0,0.4,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.4,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.4,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.4,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.45,128,576.0,572.0,32,316,4
msmarco-passage-trec-dl-2020,330975,8.0,0.45,256,1152.0,1145.0,64,633,13
msmarco-passage-trec-dl-2020,330975,8.0,0.45,512,2304.0,2299.0,129,1267,26
msmarco-passage-trec-dl-2020,330975,8.0,0.45,1024,4608.0,4606.0,259,2534,35
msmarco-passage-trec-dl-2020,330975,8.0,0.45,2048,9216.0,9216.0,527,5000,49
msmarco-passage-trec-dl-2020,330975,8.0,0.45,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.45,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.45,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.5,128,576.0,576.0,36,288,7
msmarco-passage-trec-dl-2020,330975,8.0,0.5,256,1152.0,1152.0,72,576,13
msmarco-passage-trec-dl-2020,330975,8.0,0.5,512,2304.0,2304.0,144,1152,29
msmarco-passage-trec-dl-2020,330975,8.0,0.5,1024,4608.0,4608.0,288,2304,37
msmarco-passage-trec-dl-2020,330975,8.0,0.5,2048,9216.0,9216.0,576,4608,50
msmarco-passage-trec-dl-2020,330975,8.0,0.5,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.5,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.5,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.55,128,576.0,571.0,39,259,8
msmarco-passage-trec-dl-2020,330975,8.0,0.55,256,1152.0,1150.0,79,518,18
msmarco-passage-trec-dl-2020,330975,8.0,0.55,512,2304.0,2300.0,158,1036,30
msmarco-passage-trec-dl-2020,330975,8.0,0.55,1024,4608.0,4601.0,316,2073,39
msmarco-passage-trec-dl-2020,330975,8.0,0.55,2048,9216.0,9211.0,633,4147,52
msmarco-passage-trec-dl-2020,330975,8.0,0.55,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.55,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.55,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.6,128,576.0,574.0,43,230,8
msmarco-passage-trec-dl-2020,330975,8.0,0.6,256,1152.0,1148.0,86,460,20
msmarco-passage-trec-dl-2020,330975,8.0,0.6,512,2304.0,2297.0,172,921,33
msmarco-passage-trec-dl-2020,330975,8.0,0.6,1024,4608.0,4603.0,345,1843,41
msmarco-passage-trec-dl-2020,330975,8.0,0.6,2048,9216.0,9214.0,691,3686,52
msmarco-passage-trec-dl-2020,330975,8.0,0.6,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.6,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.6,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.65,128,576.0,569.0,46,201,9
msmarco-passage-trec-dl-2020,330975,8.0,0.65,256,1152.0,1147.0,93,403,22
msmarco-passage-trec-dl-2020,330975,8.0,0.65,512,2304.0,2302.0,187,806,33
msmarco-passage-trec-dl-2020,330975,8.0,0.65,1024,4608.0,4604.0,374,1612,43
msmarco-passage-trec-dl-2020,330975,8.0,0.65,2048,9216.0,9209.0,748,3225,52
msmarco-passage-trec-dl-2020,330975,8.0,0.65,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.65,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.65,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.7,128,576.0,572.0,50,172,10
msmarco-passage-trec-dl-2020,330975,8.0,0.7,256,1152.0,1145.0,100,345,22
msmarco-passage-trec-dl-2020,330975,8.0,0.7,512,2304.0,2299.0,201,691,34
msmarco-passage-trec-dl-2020,330975,8.0,0.7,1024,4608.0,4606.0,403,1382,46
msmarco-passage-trec-dl-2020,330975,8.0,0.7,2048,9216.0,9212.0,806,2764,52
msmarco-passage-trec-dl-2020,330975,8.0,0.7,4096,18432.0,18432.0,1679,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.7,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.7,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.75,128,576.0,576.0,54,144,12
msmarco-passage-trec-dl-2020,330975,8.0,0.75,256,1152.0,1152.0,108,288,24
msmarco-passage-trec-dl-2020,330975,8.0,0.75,512,2304.0,2304.0,216,576,35
msmarco-passage-trec-dl-2020,330975,8.0,0.75,1024,4608.0,4608.0,432,1152,47
msmarco-passage-trec-dl-2020,330975,8.0,0.75,2048,9216.0,9216.0,864,2304,52
msmarco-passage-trec-dl-2020,330975,8.0,0.75,4096,18432.0,18432.0,1728,4608,54
msmarco-passage-trec-dl-2020,330975,8.0,0.75,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.75,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.8,128,576.0,571.0,57,115,12
msmarco-passage-trec-dl-2020,330975,8.0,0.8,256,1152.0,1150.0,115,230,24
msmarco-passage-trec-dl-2020,330975,8.0,0.8,512,2304.0,2300.0,230,460,35
msmarco-passage-trec-dl-2020,330975,8.0,0.8,1024,4608.0,4601.0,460,921,48
msmarco-passage-trec-dl-2020,330975,8.0,0.8,2048,9216.0,9211.0,921,1843,52
msmarco-passage-trec-dl-2020,330975,8.0,0.8,4096,18432.0,18430.0,1843,3686,54
msmarco-passage-trec-dl-2020,330975,8.0,0.8,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.8,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.85,128,576.0,574.0,61,86,13
msmarco-passage-trec-dl-2020,330975,8.0,0.85,256,1152.0,1148.0,122,172,25
msmarco-passage-trec-dl-2020,330975,8.0,0.85,512,2304.0,2297.0,244,345,35
msmarco-passage-trec-dl-2020,330975,8.0,0.85,1024,4608.0,4603.0,489,691,48
msmarco-passage-trec-dl-2020,330975,8.0,0.85,2048,9216.0,9214.0,979,1382,52
msmarco-passage-trec-dl-2020,330975,8.0,0.85,4096,18432.0,18428.0,1958,2764,54
msmarco-passage-trec-dl-2020,330975,8.0,0.85,8192,36864.0,36864.0,3983,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.85,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.9,128,576.0,569.0,64,57,13
msmarco-passage-trec-dl-2020,330975,8.0,0.9,256,1152.0,1147.0,129,115,26
msmarco-passage-trec-dl-2020,330975,8.0,0.9,512,2304.0,2302.0,259,230,35
msmarco-passage-trec-dl-2020,330975,8.0,0.9,1024,4608.0,4604.0,518,460,49
msmarco-passage-trec-dl-2020,330975,8.0,0.9,2048,9216.0,9209.0,1036,921,52
msmarco-passage-trec-dl-2020,330975,8.0,0.9,4096,18432.0,18427.0,2073,1843,54
msmarco-passage-trec-dl-2020,330975,8.0,0.9,8192,36864.0,36862.0,4147,3686,54
msmarco-passage-trec-dl-2020,330975,8.0,0.9,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,8.0,0.95,128,576.0,572.0,68,28,3
msmarco-passage-trec-dl-2020,330975,8.0,0.95,256,1152.0,1145.0,136,57,13
msmarco-passage-trec-dl-2020,330975,8.0,0.95,512,2304.0,2299.0,273,115,30
msmarco-passage-trec-dl-2020,330975,8.0,0.95,1024,4608.0,4606.0,547,230,49
msmarco-passage-trec-dl-2020,330975,8.0,0.95,2048,9216.0,9212.0,1094,460,52
msmarco-passage-trec-dl-2020,330975,8.0,0.95,4096,18432.0,18425.0,2188,921,54
msmarco-passage-trec-dl-2020,330975,8.0,0.95,8192,36864.0,36859.0,4377,1843,54
msmarco-passage-trec-dl-2020,330975,8.0,0.95,10000,45000.0,45000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.05,128,1088.0,1081.0,3,1033,0
msmarco-passage-trec-dl-2020,330975,16.0,0.05,256,2176.0,2163.0,6,2067,0
msmarco-passage-trec-dl-2020,330975,16.0,0.05,512,4352.0,4342.0,13,4134,2
msmarco-passage-trec-dl-2020,330975,16.0,0.05,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.05,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.05,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.05,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.05,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.1,128,1088.0,1075.0,6,979,0
msmarco-passage-trec-dl-2020,330975,16.0,0.1,256,2176.0,2166.0,13,1958,2
msmarco-passage-trec-dl-2020,330975,16.0,0.1,512,4352.0,4348.0,27,3916,3
msmarco-passage-trec-dl-2020,330975,16.0,0.1,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.1,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.1,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.1,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.1,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.15,128,1088.0,1084.0,10,924,1
msmarco-passage-trec-dl-2020,330975,16.0,0.15,256,2176.0,2169.0,20,1849,2
msmarco-passage-trec-dl-2020,330975,16.0,0.15,512,4352.0,4339.0,40,3699,8
msmarco-passage-trec-dl-2020,330975,16.0,0.15,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.15,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.15,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.15,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.15,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.2,128,1088.0,1078.0,13,870,2
msmarco-passage-trec-dl-2020,330975,16.0,0.2,256,2176.0,2172.0,27,1740,3
msmarco-passage-trec-dl-2020,330975,16.0,0.2,512,4352.0,4345.0,54,3481,12
msmarco-passage-trec-dl-2020,330975,16.0,0.2,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.2,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.2,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.2,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.2,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.25,128,1088.0,1088.0,17,816,2
msmarco-passage-trec-dl-2020,330975,16.0,0.25,256,2176.0,2176.0,34,1632,5
msmarco-passage-trec-dl-2020,330975,16.0,0.25,512,4352.0,4352.0,68,3264,13
msmarco-passage-trec-dl-2020,330975,16.0,0.25,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.25,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.25,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.25,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.25,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.3,128,1088.0,1081.0,20,761,2
msmarco-passage-trec-dl-2020,330975,16.0,0.3,256,2176.0,2163.0,40,1523,8
msmarco-passage-trec-dl-2020,330975,16.0,0.3,512,4352.0,4342.0,81,3046,19
msmarco-passage-trec-dl-2020,330975,16.0,0.3,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.3,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.3,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.3,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.3,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.35,128,1088.0,1075.0,23,707,3
msmarco-passage-trec-dl-2020,330975,16.0,0.35,256,2176.0,2166.0,47,1414,10
msmarco-passage-trec-dl-2020,330975,16.0,0.35,512,4352.0,4348.0,95,2828,22
msmarco-passage-trec-dl-2020,330975,16.0,0.35,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.35,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.35,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.35,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.35,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.4,128,1088.0,1084.0,27,652,3
msmarco-passage-trec-dl-2020,330975,16.0,0.4,256,2176.0,2169.0,54,1305,12
msmarco-passage-trec-dl-2020,330975,16.0,0.4,512,4352.0,4339.0,108,2611,24
msmarco-passage-trec-dl-2020,330975,16.0,0.4,1024,8704.0,8696.0,231,5000,35
msmarco-passage-trec-dl-2020,330975,16.0,0.4,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.4,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.4,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.4,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.45,128,1088.0,1078.0,30,598,3
msmarco-passage-trec-dl-2020,330975,16.0,0.45,256,2176.0,2172.0,61,1196,13
msmarco-passage-trec-dl-2020,330975,16.0,0.45,512,4352.0,4345.0,122,2393,25
msmarco-passage-trec-dl-2020,330975,16.0,0.45,1024,8704.0,8691.0,244,4787,35
msmarco-passage-trec-dl-2020,330975,16.0,0.45,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.45,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.45,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.45,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.5,128,1088.0,1088.0,34,544,5
msmarco-passage-trec-dl-2020,330975,16.0,0.5,256,2176.0,2176.0,68,1088,13
msmarco-passage-trec-dl-2020,330975,16.0,0.5,512,4352.0,4352.0,136,2176,27
msmarco-passage-trec-dl-2020,330975,16.0,0.5,1024,8704.0,8704.0,272,4352,36
msmarco-passage-trec-dl-2020,330975,16.0,0.5,2048,17408.0,17400.0,775,5000,52
msmarco-passage-trec-dl-2020,330975,16.0,0.5,4096,34816.0,34808.0,1863,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.5,8192,69632.0,69624.0,4039,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.5,10000,85000.0,85000.0,5000,5000,54
msmarco-passage-trec-dl-2020,330975,16.0,0.55,128,1088.0,1081.0,37,489,7
msmarco-passage-trec-dl-2020,330975,16.0,0.55,256,2176.0,2163.0,74,979,14
msmarco-passage-trec-dl-2020,330975,16.0,0.55,512,4352.0,4342.0,149,1958,30
